,measurement rate,finded,initial state,simulation time,total jumps,total measurements,transition rate
1009,0.5,1.0,0.0,44.33942156736107,5.0,22.0,0.1
1010,0.5,1.0,0.0,46.82461301937306,5.0,25.0,0.1
1011,0.5,1.0,0.0,80.35615914298195,8.0,40.0,0.1
1012,0.5,1.0,0.0,104.32432228970848,12.0,60.0,0.1
1013,0.5,1.0,0.0,182.1478953656164,15.0,80.0,0.1
1014,0.5,1.0,0.0,248.63161148447904,23.0,120.0,0.1
1015,0.5,1.0,0.0,82.70182131153186,4.0,42.0,0.1
1016,0.5,1.0,0.0,345.97404816126954,24.0,168.0,0.1
1017,0.5,1.0,0.0,103.31911759572309,4.0,47.0,0.1
1018,0.5,1.0,0.0,208.2048988102495,15.0,112.0,0.1
1019,0.5,1.0,0.0,84.3052918912998,6.0,45.0,0.1
1020,0.5,1.0,0.0,78.01562978895574,5.0,44.0,0.1
1021,0.5,1.0,0.0,258.362711621229,17.0,126.0,0.1
1022,0.5,1.0,0.0,16.933927611065712,2.0,4.0,0.1
1023,0.5,1.0,0.0,231.47456025865867,15.0,107.0,0.1
1024,0.5,1.0,0.0,73.28342555107713,5.0,27.0,0.1
1025,0.5,1.0,0.0,68.91245977250999,7.0,30.0,0.1
1026,0.5,1.0,0.0,17.756499067050537,2.0,2.0,0.1
1027,0.5,1.0,0.0,135.69944626817468,15.0,62.0,0.1
1028,0.5,1.0,0.0,419.7030234373827,26.0,217.0,0.1
1029,0.5,1.0,0.0,146.61200719211638,11.0,61.0,0.1
1030,0.5,1.0,0.0,76.09118629296455,1.0,30.0,0.1
1031,0.5,1.0,0.0,245.16467939391345,14.0,120.0,0.1
1032,0.5,1.0,0.0,113.28103394021784,6.0,53.0,0.1
1033,0.5,1.0,0.0,158.23061822366662,10.0,90.0,0.1
1034,0.5,1.0,0.0,60.37445523178465,5.0,23.0,0.1
1035,0.5,1.0,0.0,98.07697314766978,10.0,35.0,0.1
1036,0.5,1.0,0.0,79.32476932314762,4.0,38.0,0.1
1037,0.5,1.0,0.0,236.90361738250184,11.0,137.0,0.1
1038,0.5,1.0,0.0,190.13781837098367,15.0,87.0,0.1
1039,0.5,1.0,0.0,426.2723723818036,32.0,184.0,0.1
1040,0.5,1.0,0.0,470.9624594660648,45.0,248.0,0.1
1041,0.5,1.0,0.0,310.1019275980229,25.0,151.0,0.1
1042,0.5,1.0,0.0,110.89614233689136,8.0,47.0,0.1
1043,0.5,1.0,0.0,126.2046470348297,8.0,76.0,0.1
1044,0.5,1.0,0.0,152.2725996918497,15.0,76.0,0.1
1045,0.5,1.0,0.0,42.14239684472948,5.0,18.0,0.1
1046,0.5,1.0,0.0,141.20253867555738,12.0,82.0,0.1
1047,0.5,1.0,0.0,88.01693889050458,6.0,41.0,0.1
1048,0.5,1.0,0.0,96.0748495695812,6.0,51.0,0.1
1049,0.5,1.0,0.0,194.8235739362208,17.0,88.0,0.1
1050,0.5,1.0,0.0,103.81753067937336,6.0,64.0,0.1
1051,0.5,1.0,0.0,266.1815542138885,20.0,136.0,0.1
1052,0.5,1.0,0.0,63.38404274647744,3.0,28.0,0.1
1053,0.5,1.0,0.0,174.5644944780107,15.0,88.0,0.1
1054,0.5,1.0,0.0,157.4889641916237,12.0,78.0,0.1
1055,0.5,1.0,0.0,108.64742926040452,11.0,54.0,0.1
1056,0.5,1.0,0.0,54.20983441486865,5.0,23.0,0.1
1057,0.5,1.0,0.0,381.5017925607333,23.0,179.0,0.1
1058,0.5,1.0,0.0,138.4333791998151,10.0,65.0,0.1
1059,0.5,1.0,0.0,62.45467685245436,8.0,28.0,0.1
1060,0.5,1.0,0.0,92.3581555445095,10.0,59.0,0.1
1061,0.5,1.0,0.0,183.8585474146618,14.0,83.0,0.1
1062,0.5,1.0,0.0,72.2611105197893,10.0,30.0,0.1
1063,0.5,1.0,0.0,321.68482425486013,21.0,151.0,0.1
1064,0.5,1.0,0.0,53.73913249127731,4.0,23.0,0.1
1065,0.5,1.0,0.0,316.33016876749804,24.0,179.0,0.1
1066,0.5,1.0,0.0,159.9049103908821,11.0,84.0,0.1
1067,0.5,1.0,0.0,360.0335744754105,28.0,188.0,0.1
1068,0.5,1.0,0.0,50.24543891911122,2.0,18.0,0.1
1069,0.5,1.0,0.0,198.15000813185253,23.0,98.0,0.1
1070,0.5,1.0,0.0,228.57682508621417,16.0,129.0,0.1
1071,0.5,1.0,0.0,54.26707643956487,4.0,17.0,0.1
1072,0.5,1.0,0.0,42.186134091292494,3.0,18.0,0.1
1073,0.5,1.0,0.0,32.46471538961224,2.0,16.0,0.1
1074,0.5,1.0,0.0,31.46383943295281,4.0,20.0,0.1
1075,0.5,1.0,0.0,184.45416407121087,12.0,111.0,0.1
1076,0.5,1.0,0.0,90.22571203650988,6.0,41.0,0.1
1077,0.5,1.0,0.0,199.95710125578583,16.0,95.0,0.1
1078,0.5,1.0,0.0,103.76138277608034,8.0,59.0,0.1
1079,0.5,1.0,0.0,396.10466186162574,30.0,207.0,0.1
1080,0.5,1.0,0.0,150.0491071616456,9.0,64.0,0.1
1081,0.5,1.0,0.0,287.9004283477033,25.0,131.0,0.1
1082,0.5,1.0,0.0,511.911703844528,42.0,231.0,0.1
1083,0.5,1.0,0.0,135.6501721636697,9.0,68.0,0.1
1084,0.5,1.0,0.0,186.36281213561813,15.0,100.0,0.1
1085,0.5,1.0,0.0,185.3781127623548,14.0,98.0,0.1
1086,0.5,1.0,0.0,71.45542662871478,8.0,41.0,0.1
1087,0.5,1.0,0.0,103.54721381641068,9.0,45.0,0.1
1088,0.5,1.0,0.0,89.12975006382996,9.0,50.0,0.1
1089,0.5,1.0,0.0,120.59965918403717,5.0,62.0,0.1
1090,0.5,1.0,0.0,82.77292523647006,7.0,37.0,0.1
1091,0.5,1.0,0.0,174.65262024121483,16.0,91.0,0.1
1092,0.5,1.0,0.0,153.2227310803343,10.0,85.0,0.1
1093,0.5,1.0,0.0,128.87776667403438,15.0,59.0,0.1
1094,0.5,1.0,0.0,283.3930539149218,18.0,147.0,0.1
1095,0.5,1.0,0.0,81.54356401559279,5.0,39.0,0.1
1096,0.5,1.0,0.0,24.47771512927599,3.0,14.0,0.1
1097,0.5,1.0,0.0,487.8694512339669,31.0,251.0,0.1
1098,0.5,1.0,0.0,55.12786565868669,4.0,35.0,0.1
1099,0.5,1.0,0.0,69.71255100594057,6.0,28.0,0.1
1100,0.5,1.0,0.0,632.6161192873483,50.0,305.0,0.1
1101,0.5,1.0,0.0,107.98927584367225,13.0,44.0,0.1
1102,0.5,1.0,0.0,189.1225392927305,15.0,83.0,0.1
1103,0.5,1.0,0.0,100.65736116734789,10.0,59.0,0.1
1104,0.5,1.0,0.0,189.62615667068843,12.0,106.0,0.1
1105,0.5,1.0,0.0,307.2046014970286,24.0,140.0,0.1
1106,0.5,1.0,0.0,352.3282777895572,29.0,175.0,0.1
1107,0.5,1.0,0.0,174.24535080628058,14.0,81.0,0.1
1108,0.5,1.0,0.0,24.9884868310815,2.0,11.0,0.1
1109,0.5,1.0,0.0,61.3943862017412,6.0,21.0,0.1
1110,0.5,1.0,0.0,68.80929474490425,3.0,28.0,0.1
1111,0.5,1.0,0.0,34.8645821944571,3.0,20.0,0.1
1112,0.5,1.0,0.0,254.8306030320946,16.0,147.0,0.1
1113,0.5,1.0,0.0,54.11370151756216,7.0,31.0,0.1
1114,0.5,1.0,0.0,333.4643153190136,24.0,167.0,0.1
1115,0.5,1.0,0.0,293.6562320039123,24.0,131.0,0.1
1116,0.5,1.0,0.0,30.263217949010247,3.0,7.0,0.1
1117,0.5,1.0,0.0,460.9470847576654,34.0,221.0,0.1
1118,0.5,1.0,0.0,47.307832623251656,5.0,29.0,0.1
1119,0.5,1.0,0.0,264.48945484563654,22.0,159.0,0.1
1120,0.5,1.0,0.0,82.37962814057845,3.0,49.0,0.1
1121,0.5,1.0,0.0,38.17929271132458,3.0,17.0,0.1
1122,0.5,1.0,0.0,177.01739825680733,8.0,86.0,0.1
1123,0.5,1.0,0.0,81.71587447119909,5.0,31.0,0.1
1124,0.5,1.0,0.0,261.14496972992964,15.0,128.0,0.1
1125,0.5,1.0,0.0,493.8692238882715,27.0,262.0,0.1
1126,0.5,1.0,0.0,517.6740381437486,42.0,279.0,0.1
1127,0.5,1.0,0.0,18.907605657985695,3.0,6.0,0.1
1128,0.5,1.0,0.0,91.59062420801943,10.0,48.0,0.1
1129,0.5,1.0,0.0,299.33532720264606,23.0,144.0,0.1
1130,0.5,1.0,0.0,739.9980746148549,47.0,369.0,0.1
1131,0.5,1.0,0.0,91.62967931681138,8.0,49.0,0.1
1132,0.5,1.0,0.0,212.71696605601036,18.0,87.0,0.1
1133,0.5,1.0,0.0,382.2447721445236,29.0,198.0,0.1
1134,0.5,1.0,0.0,530.1917839796082,40.0,285.0,0.1
1135,0.5,1.0,0.0,470.17335951208617,33.0,237.0,0.1
1136,0.5,1.0,0.0,357.46208247323915,36.0,166.0,0.1
1137,0.5,1.0,0.0,58.76008561726228,3.0,29.0,0.1
1138,0.5,1.0,0.0,138.13977383374626,10.0,63.0,0.1
1139,0.5,1.0,0.0,113.80117756282796,6.0,51.0,0.1
1140,0.5,1.0,0.0,70.64956343985055,8.0,30.0,0.1
1141,0.5,1.0,0.0,177.30033586920342,15.0,93.0,0.1
1142,0.5,1.0,0.0,174.1897611963982,15.0,73.0,0.1
1143,0.5,1.0,0.0,46.71657956405703,6.0,20.0,0.1
1144,0.5,1.0,0.0,300.587760797073,24.0,158.0,0.1
1145,0.5,1.0,0.0,229.48926610675744,21.0,114.0,0.1
1146,0.5,1.0,0.0,286.2178538159895,20.0,132.0,0.1
1147,0.5,1.0,0.0,58.32830453388944,7.0,32.0,0.1
1148,0.5,1.0,0.0,30.96647060717845,3.0,11.0,0.1
1149,0.5,1.0,0.0,202.9779202052383,16.0,108.0,0.1
1150,0.5,1.0,0.0,138.11110536821408,10.0,62.0,0.1
1151,0.5,1.0,0.0,39.67817096962979,3.0,20.0,0.1
1152,0.5,1.0,0.0,218.2950600539861,16.0,115.0,0.1
1153,0.5,1.0,0.0,30.299171169933786,3.0,20.0,0.1
1154,0.5,1.0,0.0,38.38011358645486,1.0,15.0,0.1
1155,0.5,1.0,0.0,123.7265138848571,9.0,70.0,0.1
1156,0.5,1.0,0.0,68.38686519345958,9.0,38.0,0.1
1157,0.5,1.0,0.0,213.08010685990465,20.0,112.0,0.1
1158,0.5,1.0,0.0,101.91854023159809,8.0,39.0,0.1
1159,0.5,1.0,0.0,100.43101596908484,9.0,42.0,0.1
1160,0.5,1.0,0.0,127.37132856480858,10.0,76.0,0.1
1161,0.5,1.0,0.0,139.4566946050127,9.0,78.0,0.1
1162,0.5,1.0,0.0,205.9347780215888,20.0,82.0,0.1
1163,0.5,1.0,0.0,36.577388996364505,3.0,24.0,0.1
1164,0.5,1.0,0.0,124.31144567032136,10.0,62.0,0.1
1165,0.5,1.0,0.0,403.1054737895577,27.0,182.0,0.1
1166,0.5,1.0,0.0,132.29806248623493,15.0,68.0,0.1
1167,0.5,1.0,0.0,131.92409177820318,9.0,75.0,0.1
1168,0.5,1.0,0.0,518.2493787834169,46.0,247.0,0.1
1169,0.5,1.0,0.0,81.42084591393763,4.0,32.0,0.1
1170,0.5,1.0,0.0,79.12767617524639,5.0,34.0,0.1
1171,0.5,1.0,0.0,53.97428031546588,6.0,38.0,0.1
1172,0.5,1.0,0.0,58.06561274068888,7.0,26.0,0.1
1173,0.5,1.0,0.0,228.3820988967688,18.0,108.0,0.1
1174,0.5,1.0,0.0,123.43935719909544,12.0,61.0,0.1
1175,0.5,1.0,0.0,820.4218941726857,63.0,397.0,0.1
1176,0.5,1.0,0.0,341.4598038486398,31.0,171.0,0.1
1177,0.5,1.0,0.0,44.95046028204085,6.0,23.0,0.1
1178,0.5,1.0,0.0,174.82195418515775,15.0,83.0,0.1
1179,0.5,1.0,0.0,137.97212672416728,11.0,62.0,0.1
1180,0.5,1.0,0.0,52.4534916105633,7.0,34.0,0.1
1181,0.5,1.0,0.0,390.6351100368353,28.0,214.0,0.1
1182,0.5,1.0,0.0,188.03821821577395,14.0,97.0,0.1
1183,0.5,1.0,0.0,337.3688407749496,26.0,167.0,0.1
1184,0.5,1.0,0.0,143.5995225200933,9.0,60.0,0.1
1185,0.5,1.0,0.0,692.3144396160217,53.0,334.0,0.1
1186,0.5,1.0,0.0,286.0149799290622,21.0,165.0,0.1
1187,0.5,1.0,0.0,117.25178297369828,8.0,46.0,0.1
1188,0.5,1.0,0.0,44.02608884506761,4.0,22.0,0.1
1189,0.5,1.0,0.0,320.1177123307797,26.0,156.0,0.1
1190,0.5,1.0,0.0,160.31990632750268,14.0,75.0,0.1
1191,0.5,1.0,0.0,69.87416051856533,7.0,33.0,0.1
1192,0.5,1.0,0.0,65.79581379203967,3.0,42.0,0.1
1193,0.5,1.0,0.0,120.22218332737812,14.0,45.0,0.1
1194,0.5,1.0,0.0,80.6391483336015,4.0,40.0,0.1
1195,0.5,1.0,0.0,45.96199709274133,4.0,27.0,0.1
1196,0.5,1.0,0.0,151.75798089608955,11.0,76.0,0.1
1197,0.5,1.0,0.0,215.6941788974044,15.0,115.0,0.1
1198,0.5,1.0,0.0,67.76232501712728,6.0,35.0,0.1
1199,0.5,1.0,0.0,292.0028176090325,25.0,142.0,0.1
1200,0.5,1.0,0.0,66.77925736943949,4.0,43.0,0.1
1201,0.5,1.0,0.0,202.4991363713657,13.0,90.0,0.1
1202,0.5,1.0,0.0,196.93868233176707,15.0,104.0,0.1
1203,0.5,1.0,0.0,173.32765318009643,18.0,82.0,0.1
1204,0.5,1.0,0.0,51.67968054574796,4.0,31.0,0.1
1205,0.5,1.0,0.0,191.17902095524897,12.0,101.0,0.1
1206,0.5,1.0,0.0,455.25453785212255,34.0,228.0,0.1
1207,0.5,1.0,0.0,54.74524742157024,6.0,25.0,0.1
1208,0.5,1.0,0.0,266.7859961594972,18.0,130.0,0.1
1209,0.5,1.0,0.0,355.91538798442525,25.0,160.0,0.1
1210,0.5,1.0,0.0,82.78499760840853,9.0,45.0,0.1
1211,0.5,1.0,0.0,207.4977694144391,18.0,91.0,0.1
1212,0.5,1.0,0.0,349.5785890172619,24.0,192.0,0.1
1213,0.5,1.0,0.0,86.27806527790304,7.0,45.0,0.1
1214,0.5,1.0,0.0,84.50918269800944,8.0,38.0,0.1
1215,0.5,1.0,0.0,262.95626326244536,20.0,153.0,0.1
1216,0.5,1.0,0.0,51.66870326511867,3.0,26.0,0.1
1217,0.5,1.0,0.0,189.4657217631709,17.0,107.0,0.1
1218,0.5,1.0,0.0,153.88332703585922,10.0,86.0,0.1
1219,0.5,1.0,0.0,260.03263895075304,19.0,141.0,0.1
1220,0.5,1.0,0.0,120.35783319463222,9.0,61.0,0.1
1221,0.5,1.0,0.0,171.03252286969,13.0,82.0,0.1
1222,0.5,1.0,0.0,291.8868337186857,27.0,131.0,0.1
1223,0.5,1.0,0.0,907.2755201503368,66.0,456.0,0.1
1224,0.5,1.0,0.0,177.49861935731224,13.0,84.0,0.1
1225,0.5,1.0,0.0,87.40180078960388,8.0,36.0,0.1
1226,0.5,1.0,0.0,67.07166995764898,5.0,33.0,0.1
1227,0.5,1.0,0.0,92.70990308358476,12.0,46.0,0.1
1228,0.5,1.0,0.0,147.49225093846212,8.0,72.0,0.1
1229,0.5,1.0,0.0,62.6882072221761,4.0,27.0,0.1
1230,0.5,1.0,0.0,286.653752318448,20.0,148.0,0.1
1231,0.5,1.0,0.0,141.8833498538055,13.0,77.0,0.1
1232,0.5,1.0,0.0,30.328008623668307,4.0,10.0,0.1
1233,0.5,1.0,0.0,290.25319780895245,25.0,120.0,0.1
1234,0.5,1.0,0.0,114.1246441740351,10.0,60.0,0.1
1235,0.5,1.0,0.0,145.46303722638115,13.0,80.0,0.1
1236,0.5,1.0,0.0,112.60175564194635,6.0,44.0,0.1
1237,0.5,1.0,0.0,176.2398973086118,16.0,90.0,0.1
1238,0.5,1.0,0.0,553.4859008425486,45.0,284.0,0.1
1239,0.5,1.0,0.0,119.4506978752462,9.0,61.0,0.1
1240,0.5,1.0,0.0,341.29676192264736,18.0,187.0,0.1
1241,0.5,1.0,0.0,74.1032719447628,9.0,32.0,0.1
1242,0.5,1.0,0.0,16.283181676001888,4.0,8.0,0.1
1243,0.5,1.0,0.0,404.1646191961628,31.0,201.0,0.1
1244,0.5,1.0,0.0,46.547462350637424,4.0,33.0,0.1
1245,0.5,1.0,0.0,66.00093792863258,5.0,32.0,0.1
1246,0.5,1.0,0.0,43.51081990068923,4.0,22.0,0.1
1247,0.5,1.0,0.0,118.7682230261888,7.0,68.0,0.1
1248,0.5,1.0,0.0,92.54461215530978,6.0,42.0,0.1
1249,0.5,1.0,0.0,79.39062512070606,5.0,35.0,0.1
1250,0.5,1.0,0.0,293.99623780861674,25.0,151.0,0.1
1251,0.5,1.0,0.0,90.82415236771158,7.0,55.0,0.1
1252,0.5,1.0,0.0,36.32620460972293,2.0,17.0,0.1
1253,0.5,1.0,0.0,72.51366714195301,6.0,36.0,0.1
1254,0.5,1.0,0.0,290.61948627732284,16.0,138.0,0.1
1255,0.5,1.0,0.0,249.6402604819713,17.0,119.0,0.1
1256,0.5,1.0,0.0,43.097472822129966,4.0,19.0,0.1
1257,0.5,1.0,0.0,49.48241866858192,6.0,18.0,0.1
1258,0.5,1.0,0.0,33.21146758703241,3.0,11.0,0.1
1259,0.5,1.0,0.0,79.78577618766668,7.0,38.0,0.1
1260,0.5,1.0,0.0,143.5506663720407,10.0,87.0,0.1
1261,0.5,1.0,0.0,159.16402640421947,15.0,80.0,0.1
1262,0.5,1.0,0.0,80.99279306091405,8.0,41.0,0.1
1263,0.5,1.0,0.0,298.12288886282823,16.0,161.0,0.1
1264,0.5,1.0,0.0,153.20285256655114,10.0,84.0,0.1
1265,0.5,1.0,0.0,206.46874579734015,14.0,93.0,0.1
1266,0.5,1.0,0.0,150.84787395878448,13.0,72.0,0.1
1267,0.5,1.0,0.0,425.7830493630561,30.0,223.0,0.1
1268,0.5,1.0,0.0,33.284442085716464,3.0,24.0,0.1
1269,0.5,1.0,0.0,328.71697702857955,23.0,148.0,0.1
1270,0.5,1.0,0.0,175.0614900562145,16.0,77.0,0.1
1271,0.5,1.0,0.0,400.3419751284672,39.0,212.0,0.1
1272,0.5,1.0,0.0,103.37065979860763,8.0,40.0,0.1
1273,0.5,1.0,0.0,107.72796581814856,5.0,66.0,0.1
1274,0.5,1.0,0.0,86.45466563093191,10.0,42.0,0.1
1275,0.5,1.0,0.0,252.6482980533889,21.0,115.0,0.1
1276,0.5,1.0,0.0,95.75004991593894,8.0,43.0,0.1
1277,0.5,1.0,0.0,216.2785497195279,21.0,103.0,0.1
1278,0.5,1.0,0.0,73.93927099014014,3.0,32.0,0.1
1279,0.5,1.0,0.0,132.88338438207666,8.0,77.0,0.1
1280,0.5,1.0,0.0,31.86307698116412,2.0,8.0,0.1
1281,0.5,1.0,0.0,54.85610451319116,7.0,27.0,0.1
1282,0.5,1.0,0.0,181.4006410215396,14.0,74.0,0.1
1283,0.5,1.0,0.0,111.29951642232732,5.0,69.0,0.1
1284,0.5,1.0,0.0,100.15394662979558,11.0,42.0,0.1
1285,0.5,1.0,0.0,34.13562287584095,4.0,19.0,0.1
1286,0.5,1.0,0.0,51.94526827015071,4.0,30.0,0.1
1287,0.5,1.0,0.0,161.19407400642976,10.0,72.0,0.1
1288,0.5,1.0,0.0,160.7596127767749,7.0,86.0,0.1
1289,0.5,1.0,0.0,79.42682811219137,6.0,34.0,0.1
1290,0.5,1.0,0.0,138.29331624852685,8.0,58.0,0.1
1291,0.5,1.0,0.0,169.29140989045362,12.0,86.0,0.1
1292,0.5,1.0,0.0,347.07162052142195,26.0,190.0,0.1
1293,0.5,1.0,0.0,35.06511427027068,4.0,15.0,0.1
1294,0.5,1.0,0.0,49.348419769593455,3.0,19.0,0.1
1295,0.5,1.0,0.0,79.69299099947428,5.0,32.0,0.1
1296,0.5,1.0,0.0,103.41260162553644,3.0,49.0,0.1
1297,0.5,1.0,0.0,59.773841518905954,3.0,21.0,0.1
1298,0.5,1.0,0.0,59.4325656917128,5.0,33.0,0.1
1299,0.5,1.0,0.0,935.520810836614,69.0,468.0,0.1
1300,0.5,1.0,0.0,207.93012091138056,16.0,105.0,0.1
1301,0.5,1.0,0.0,169.2686300590239,13.0,81.0,0.1
1302,0.5,1.0,0.0,286.7986587687912,19.0,135.0,0.1
1303,0.5,1.0,0.0,103.30602726097692,12.0,51.0,0.1
1304,0.5,1.0,0.0,61.155385553036005,6.0,30.0,0.1
1305,0.5,1.0,0.0,30.62661862474956,3.0,17.0,0.1
1306,0.5,1.0,0.0,248.1452458094807,19.0,108.0,0.1
1307,0.5,1.0,0.0,128.2454316595076,11.0,54.0,0.1
1308,0.5,1.0,0.0,325.169949892594,23.0,177.0,0.1
1309,0.5,1.0,0.0,157.19762121459146,11.0,59.0,0.1
1310,0.5,1.0,0.0,203.7226647048832,25.0,115.0,0.1
1311,0.5,1.0,0.0,175.39384578789463,15.0,90.0,0.1
1312,0.5,1.0,0.0,26.125049146564788,1.0,8.0,0.1
1313,0.5,1.0,0.0,122.14680933151988,6.0,59.0,0.1
1314,0.5,1.0,0.0,249.6937604230563,20.0,126.0,0.1
1315,0.5,1.0,0.0,222.77696649387423,14.0,108.0,0.1
1316,0.5,1.0,0.0,101.32037498006116,5.0,49.0,0.1
1317,0.5,1.0,0.0,88.13244455685016,7.0,41.0,0.1
1318,0.5,1.0,0.0,218.0318674465351,21.0,100.0,0.1
1319,0.5,1.0,0.0,71.58743028303735,8.0,42.0,0.1
1320,0.5,1.0,0.0,84.8250911836733,6.0,47.0,0.1
1321,0.5,1.0,0.0,302.288778743461,22.0,164.0,0.1
1322,0.5,1.0,0.0,85.9844552936528,8.0,53.0,0.1
1323,0.5,1.0,0.0,206.18997236377533,16.0,120.0,0.1
1324,0.5,1.0,0.0,96.612093415599,10.0,53.0,0.1
1325,0.5,1.0,0.0,99.57408288703336,7.0,47.0,0.1
1326,0.5,1.0,0.0,45.01085646492286,4.0,16.0,0.1
1327,0.5,1.0,0.0,308.8670427170553,20.0,167.0,0.1
1328,0.5,1.0,0.0,29.308667445745822,3.0,18.0,0.1
1329,0.5,1.0,0.0,155.40334403384188,16.0,73.0,0.1
1330,0.5,1.0,0.0,260.1175860843672,16.0,129.0,0.1
1331,0.5,1.0,0.0,33.980079707681234,3.0,11.0,0.1
1332,0.5,1.0,0.0,42.82252171397956,6.0,14.0,0.1
1333,0.5,1.0,0.0,111.63500051686847,7.0,50.0,0.1
1334,0.5,1.0,0.0,32.21037038534112,4.0,15.0,0.1
1335,0.5,1.0,0.0,334.01195870873414,26.0,176.0,0.1
1336,0.5,1.0,0.0,82.71782281294985,9.0,56.0,0.1
1337,0.5,1.0,0.0,131.4365321901033,10.0,80.0,0.1
1338,0.5,1.0,0.0,498.45415395015937,34.0,230.0,0.1
