,measurement rate,finded,initial state,simulation time,total jumps,total measurements,transition rate
1339,0.5,1.0,0.0,227.15144398610644,17.0,133.0,0.1
1340,0.5,1.0,0.0,105.94867190503986,13.0,51.0,0.1
1341,0.5,1.0,0.0,551.1004972589357,35.0,284.0,0.1
1342,0.5,1.0,0.0,248.029638798915,14.0,139.0,0.1
1343,0.5,1.0,0.0,555.4628880812883,47.0,276.0,0.1
1344,0.5,1.0,0.0,40.56044341115602,6.0,15.0,0.1
1345,0.5,1.0,0.0,304.7630829962269,23.0,152.0,0.1
1346,0.5,1.0,0.0,285.30112506353464,27.0,129.0,0.1
1347,0.5,1.0,0.0,37.284253955012346,3.0,19.0,0.1
1348,0.5,1.0,0.0,446.10307941462287,30.0,237.0,0.1
1349,0.5,1.0,0.0,148.25559730337818,12.0,80.0,0.1
1350,0.5,1.0,0.0,337.5363167315873,18.0,178.0,0.1
1351,0.5,1.0,0.0,97.4274461232272,8.0,39.0,0.1
1352,0.5,1.0,0.0,211.83944008162703,13.0,115.0,0.1
1353,0.5,1.0,0.0,58.68087913887278,6.0,34.0,0.1
1354,0.5,1.0,0.0,67.92473162878105,5.0,31.0,0.1
1355,0.5,1.0,0.0,116.3161330869264,8.0,58.0,0.1
1356,0.5,1.0,0.0,56.686756167572725,4.0,31.0,0.1
1357,0.5,1.0,0.0,57.12237510687109,6.0,29.0,0.1
1358,0.5,1.0,0.0,110.25733360613744,6.0,58.0,0.1
1359,0.5,1.0,0.0,303.79100498152883,25.0,171.0,0.1
1360,0.5,1.0,0.0,250.9941217279586,16.0,118.0,0.1
1361,0.5,1.0,0.0,49.6740303992688,7.0,19.0,0.1
1362,0.5,1.0,0.0,139.92000785242212,7.0,71.0,0.1
1363,0.5,1.0,0.0,206.91177086505223,16.0,101.0,0.1
1364,0.5,1.0,0.0,88.2937114103918,6.0,47.0,0.1
1365,0.5,1.0,0.0,273.5259658348653,17.0,140.0,0.1
1366,0.5,1.0,0.0,122.7849420254596,7.0,69.0,0.1
1367,0.5,1.0,0.0,173.07186545789037,20.0,95.0,0.1
1368,0.5,1.0,0.0,515.7353707989728,40.0,258.0,0.1
1369,0.5,1.0,0.0,608.0496383396708,47.0,290.0,0.1
1370,0.5,1.0,0.0,119.52666370903334,14.0,65.0,0.1
1371,0.5,1.0,0.0,228.30015784462432,15.0,108.0,0.1
1372,0.5,1.0,0.0,65.44226098076507,8.0,29.0,0.1
1373,0.5,1.0,0.0,558.3969645452238,45.0,276.0,0.1
1374,0.5,1.0,0.0,87.38263936229063,6.0,41.0,0.1
1375,0.5,1.0,0.0,144.9710816548403,8.0,63.0,0.1
1376,0.5,1.0,0.0,105.13606634147456,10.0,49.0,0.1
1377,0.5,1.0,0.0,349.2834760658722,26.0,184.0,0.1
1378,0.5,1.0,0.0,67.26706513114843,6.0,35.0,0.1
1379,0.5,1.0,0.0,112.0009169822495,9.0,43.0,0.1
1380,0.5,1.0,0.0,200.2640092505753,20.0,86.0,0.1
1381,0.5,1.0,0.0,227.8202609613781,18.0,118.0,0.1
1382,0.5,1.0,0.0,318.8633081152811,23.0,155.0,0.1
1383,0.5,1.0,0.0,98.5422555545293,8.0,48.0,0.1
1384,0.5,1.0,0.0,84.11434941726766,12.0,44.0,0.1
1385,0.5,1.0,0.0,123.6157652052442,7.0,61.0,0.1
1386,0.5,1.0,0.0,398.161909681645,27.0,221.0,0.1
1387,0.5,1.0,0.0,338.8710821303246,23.0,170.0,0.1
1388,0.5,1.0,0.0,157.97303975840268,11.0,94.0,0.1
1389,0.5,1.0,0.0,151.17010333549285,15.0,76.0,0.1
1390,0.5,1.0,0.0,70.4340227532926,8.0,31.0,0.1
1391,0.5,1.0,0.0,491.3981575102459,40.0,240.0,0.1
1392,0.5,1.0,0.0,106.10703061517609,8.0,41.0,0.1
1393,0.5,1.0,0.0,378.23339471947816,30.0,207.0,0.1
1394,0.5,1.0,0.0,234.94431832543057,18.0,119.0,0.1
1395,0.5,1.0,0.0,52.24866464655764,4.0,36.0,0.1
1396,0.5,1.0,0.0,47.19391906077424,4.0,26.0,0.1
1397,0.5,1.0,0.0,327.0480861562356,29.0,157.0,0.1
1398,0.5,1.0,0.0,122.26753025780846,10.0,55.0,0.1
1399,0.5,1.0,0.0,168.39420938072226,14.0,85.0,0.1
1400,0.5,1.0,0.0,552.8141696907763,36.0,273.0,0.1
1401,0.5,1.0,0.0,48.2546754047611,4.0,31.0,0.1
1402,0.5,1.0,0.0,30.74775383863268,3.0,14.0,0.1
1403,0.5,1.0,0.0,74.34224145945848,5.0,43.0,0.1
1404,0.5,1.0,0.0,297.79031166266867,24.0,132.0,0.1
1405,0.5,1.0,0.0,274.045656456947,23.0,130.0,0.1
1406,0.5,1.0,0.0,178.63410778970592,16.0,70.0,0.1
1407,0.5,1.0,0.0,286.5476451028233,24.0,117.0,0.1
1408,0.5,1.0,0.0,53.23960397032546,6.0,26.0,0.1
1409,0.5,1.0,0.0,30.72032289920702,3.0,12.0,0.1
1410,0.5,1.0,0.0,89.18846717382607,6.0,42.0,0.1
1411,0.5,1.0,0.0,230.8179016552316,19.0,118.0,0.1
1412,0.5,1.0,0.0,372.9513039983341,25.0,209.0,0.1
1413,0.5,1.0,0.0,187.2835578250493,13.0,106.0,0.1
1414,0.5,1.0,0.0,132.77792332792413,11.0,65.0,0.1
1415,0.5,1.0,0.0,400.4848591349999,30.0,194.0,0.1
1416,0.5,1.0,0.0,404.6377042865213,32.0,208.0,0.1
1417,0.5,1.0,0.0,84.06785097708473,8.0,31.0,0.1
1418,0.5,1.0,0.0,106.60379079862584,11.0,32.0,0.1
1419,0.5,1.0,0.0,238.83802357841665,17.0,126.0,0.1
1420,0.5,1.0,0.0,305.43553184300634,24.0,152.0,0.1
1421,0.5,1.0,0.0,53.66998314007158,3.0,24.0,0.1
1422,0.5,1.0,0.0,151.18951004087472,9.0,57.0,0.1
1423,0.5,1.0,0.0,416.2031909570432,31.0,218.0,0.1
1424,0.5,1.0,0.0,70.91691005328694,6.0,33.0,0.1
1425,0.5,1.0,0.0,173.9449804055354,15.0,80.0,0.1
1426,0.5,1.0,0.0,58.555643089248406,4.0,35.0,0.1
1427,0.5,1.0,0.0,226.91874247732707,18.0,103.0,0.1
1428,0.5,1.0,0.0,157.7302502405833,16.0,70.0,0.1
1429,0.5,1.0,0.0,318.90365502837227,23.0,175.0,0.1
1430,0.5,1.0,0.0,184.73471452377208,16.0,90.0,0.1
1431,0.5,1.0,0.0,124.59511594751808,6.0,63.0,0.1
1432,0.5,1.0,0.0,229.594772222702,24.0,94.0,0.1
1433,0.5,1.0,0.0,131.0363485238625,11.0,76.0,0.1
1434,0.5,1.0,0.0,422.2741452586925,33.0,224.0,0.1
1435,0.5,1.0,0.0,141.01105894196203,9.0,72.0,0.1
1436,0.5,1.0,0.0,305.0127165791332,23.0,157.0,0.1
1437,0.5,1.0,0.0,161.73808648124782,13.0,74.0,0.1
1438,0.5,1.0,0.0,166.41327386079263,13.0,77.0,0.1
1439,0.5,1.0,0.0,849.8450323983226,72.0,393.0,0.1
1440,0.5,1.0,0.0,705.9803902300581,58.0,384.0,0.1
1441,0.5,1.0,0.0,62.92598815349882,5.0,35.0,0.1
1442,0.5,1.0,0.0,522.4623729405101,34.0,265.0,0.1
1443,0.5,1.0,0.0,149.15872675467156,10.0,79.0,0.1
1444,0.5,1.0,0.0,160.90503165959854,12.0,86.0,0.1
1445,0.5,1.0,0.0,353.77399507195565,28.0,155.0,0.1
1446,0.5,1.0,0.0,234.9310397243691,14.0,129.0,0.1
1447,0.5,1.0,0.0,352.5851479804057,27.0,181.0,0.1
1448,0.5,1.0,0.0,63.992361229403066,5.0,35.0,0.1
1449,0.5,1.0,0.0,34.98822330984846,5.0,12.0,0.1
1450,0.5,1.0,0.0,53.59444386769516,7.0,21.0,0.1
1451,0.5,1.0,0.0,18.40158735520049,2.0,6.0,0.1
1452,0.5,1.0,0.0,318.87880622400775,22.0,201.0,0.1
1453,0.5,1.0,0.0,132.60280522395706,11.0,66.0,0.1
1454,0.5,1.0,0.0,94.91174771696716,9.0,56.0,0.1
1455,0.5,1.0,0.0,371.8071651613075,31.0,178.0,0.1
1456,0.5,1.0,0.0,741.7743676632782,52.0,371.0,0.1
1457,0.5,1.0,0.0,122.79410983977444,14.0,53.0,0.1
1458,0.5,1.0,0.0,440.6933635835252,24.0,229.0,0.1
1459,0.5,1.0,0.0,147.7266356334963,18.0,63.0,0.1
1460,0.5,1.0,0.0,60.586036199051705,5.0,39.0,0.1
1461,0.5,1.0,0.0,38.92767284382924,4.0,15.0,0.1
1462,0.5,1.0,0.0,61.407802126782045,8.0,36.0,0.1
1463,0.5,1.0,0.0,93.17476953345,9.0,42.0,0.1
1464,0.5,1.0,0.0,261.92733217846853,22.0,115.0,0.1
1465,0.5,1.0,0.0,79.64748114132864,9.0,45.0,0.1
1466,0.5,1.0,0.0,368.31551561313233,29.0,184.0,0.1
1467,0.5,1.0,0.0,63.81226209219851,4.0,40.0,0.1
1468,0.5,1.0,0.0,227.504541541838,11.0,127.0,0.1
1469,0.5,1.0,0.0,72.49191637847585,7.0,29.0,0.1
1470,0.5,1.0,0.0,37.38245444268816,4.0,19.0,0.1
1471,0.5,1.0,0.0,82.9829045702124,7.0,55.0,0.1
1472,0.5,1.0,0.0,117.42271330009592,8.0,54.0,0.1
1473,0.5,1.0,0.0,183.25033642485863,15.0,87.0,0.1
1474,0.5,1.0,0.0,246.84204228163156,13.0,127.0,0.1
1475,0.5,1.0,0.0,235.4553862000249,12.0,125.0,0.1
1476,0.5,1.0,0.0,345.91186094079063,23.0,170.0,0.1
1477,0.5,1.0,0.0,196.8701276950409,14.0,86.0,0.1
1478,0.5,1.0,0.0,352.50688481834214,23.0,175.0,0.1
1479,0.5,1.0,0.0,627.8694703172101,47.0,306.0,0.1
1480,0.5,1.0,0.0,194.84652108462768,11.0,134.0,0.1
1481,0.5,1.0,0.0,311.6691292431309,27.0,189.0,0.1
1482,0.5,1.0,0.0,191.99108643905416,14.0,99.0,0.1
1483,0.5,1.0,0.0,195.2336590568455,15.0,92.0,0.1
1484,0.5,1.0,0.0,306.0952159616973,22.0,164.0,0.1
1485,0.5,1.0,0.0,194.13450671427128,12.0,98.0,0.1
1486,0.5,1.0,0.0,110.17541933080624,6.0,47.0,0.1
1487,0.5,1.0,0.0,29.164229380344317,4.0,14.0,0.1
1488,0.5,1.0,0.0,161.72838556934073,11.0,79.0,0.1
1489,0.5,1.0,0.0,224.77242033016287,15.0,110.0,0.1
1490,0.5,1.0,0.0,245.42863504332297,11.0,132.0,0.1
1491,0.5,1.0,0.0,231.1702567329324,16.0,133.0,0.1
1492,0.5,1.0,0.0,70.08575614124061,6.0,32.0,0.1
1493,0.5,1.0,0.0,148.4171766171681,17.0,72.0,0.1
1494,0.5,1.0,0.0,420.61510542551287,28.0,229.0,0.1
1495,0.5,1.0,0.0,67.16530856242149,2.0,24.0,0.1
1496,0.5,1.0,0.0,132.58846110927828,8.0,80.0,0.1
1497,0.5,1.0,0.0,148.26876183294937,10.0,80.0,0.1
1498,0.5,1.0,0.0,190.8036219664703,14.0,95.0,0.1
1499,0.5,1.0,0.0,384.9812893736101,25.0,224.0,0.1
1500,0.5,1.0,0.0,81.17413773066144,4.0,47.0,0.1
1501,0.5,1.0,0.0,35.12059866519702,3.0,13.0,0.1
1502,0.5,1.0,0.0,95.27166815316338,10.0,42.0,0.1
1503,0.5,1.0,0.0,253.6254574842416,22.0,117.0,0.1
1504,0.5,1.0,0.0,165.72948369687646,9.0,80.0,0.1
1505,0.5,1.0,0.0,119.45632282440036,9.0,48.0,0.1
1506,0.5,1.0,0.0,450.1348528701027,28.0,261.0,0.1
1507,0.5,1.0,0.0,283.3371189161357,24.0,148.0,0.1
1508,0.5,1.0,0.0,53.88542866267564,4.0,20.0,0.1
1509,0.5,1.0,0.0,574.195835262546,48.0,315.0,0.1
1510,0.5,1.0,0.0,627.3484693440298,46.0,289.0,0.1
1511,0.5,1.0,0.0,204.77423919992643,17.0,115.0,0.1
1512,0.5,1.0,0.0,242.30644286264783,17.0,147.0,0.1
1513,0.5,1.0,0.0,403.74054579038034,31.0,210.0,0.1
1514,0.5,1.0,0.0,78.47082177964741,8.0,33.0,0.1
1515,0.5,1.0,0.0,243.4552070643673,22.0,132.0,0.1
1516,0.5,1.0,0.0,100.61080137119384,5.0,47.0,0.1
1517,0.5,1.0,0.0,96.38972388543807,7.0,42.0,0.1
1518,0.5,1.0,0.0,161.37482962841102,10.0,89.0,0.1
1519,0.5,1.0,0.0,419.5855716613557,28.0,211.0,0.1
1520,0.5,1.0,0.0,581.2107555912173,46.0,307.0,0.1
1521,0.5,1.0,0.0,130.18746067944434,12.0,60.0,0.1
1522,0.5,1.0,0.0,62.43104464251276,7.0,40.0,0.1
1523,0.5,1.0,0.0,218.19143528927864,17.0,106.0,0.1
1524,0.5,1.0,0.0,150.92903848792642,13.0,77.0,0.1
1525,0.5,1.0,0.0,818.755522759839,64.0,391.0,0.1
1526,0.5,1.0,0.0,192.8077504302505,10.0,101.0,0.1
1527,0.5,1.0,0.0,138.7499905289402,8.0,79.0,0.1
1528,0.5,1.0,0.0,76.49635867177507,6.0,36.0,0.1
1529,0.5,1.0,0.0,58.05155390071876,4.0,34.0,0.1
1530,0.5,1.0,0.0,62.44713866336285,4.0,40.0,0.1
1531,0.5,1.0,0.0,146.32608484037226,8.0,73.0,0.1
1532,0.5,1.0,0.0,176.42196837742534,8.0,103.0,0.1
1533,0.5,1.0,0.0,36.19880840800785,4.0,18.0,0.1
1534,0.5,1.0,0.0,523.837101698967,37.0,259.0,0.1
1535,0.5,1.0,0.0,113.75177528815516,11.0,55.0,0.1
1536,0.5,1.0,0.0,46.344078531368005,4.0,21.0,0.1
1537,0.5,1.0,0.0,242.6439589565276,23.0,128.0,0.1
1538,0.5,1.0,0.0,83.58120319363063,10.0,43.0,0.1
1539,0.5,1.0,0.0,210.1344605421331,15.0,111.0,0.1
1540,0.5,1.0,0.0,52.63906407818115,4.0,25.0,0.1
1541,0.5,1.0,0.0,72.20807953877173,4.0,39.0,0.1
1542,0.5,1.0,0.0,203.0615231021725,17.0,92.0,0.1
1543,0.5,1.0,0.0,294.44045984221964,21.0,139.0,0.1
1544,0.5,1.0,0.0,297.8789078373375,24.0,144.0,0.1
1545,0.5,1.0,0.0,66.33563229996473,3.0,38.0,0.1
1546,0.5,1.0,0.0,124.4811261688547,10.0,65.0,0.1
1547,0.5,1.0,0.0,82.86957754452831,3.0,33.0,0.1
1548,0.5,1.0,0.0,341.32164650670563,21.0,157.0,0.1
1549,0.5,1.0,0.0,348.12054245755854,26.0,170.0,0.1
1550,0.5,1.0,0.0,92.25487800694712,8.0,46.0,0.1
1551,0.5,1.0,0.0,154.7756488037266,8.0,77.0,0.1
1552,0.5,1.0,0.0,327.4601238620912,31.0,174.0,0.1
1553,0.5,1.0,0.0,297.13483773708776,22.0,156.0,0.1
1554,0.5,1.0,0.0,284.847619125868,21.0,147.0,0.1
1555,0.5,1.0,0.0,200.86486939707763,16.0,103.0,0.1
1556,0.5,1.0,0.0,287.24477081221687,18.0,153.0,0.1
1557,0.5,1.0,0.0,98.33575749742788,7.0,49.0,0.1
1558,0.5,1.0,0.0,99.02282871612542,5.0,57.0,0.1
1559,0.5,1.0,0.0,22.13750114171383,4.0,13.0,0.1
1560,0.5,1.0,0.0,57.05454895851959,4.0,26.0,0.1
1561,0.5,1.0,0.0,13.475179932752951,2.0,2.0,0.1
1562,0.5,1.0,0.0,217.3544389420998,11.0,121.0,0.1
1563,0.5,1.0,0.0,99.48663348439646,8.0,46.0,0.1
1564,0.5,1.0,0.0,48.63952618293703,4.0,18.0,0.1
1565,0.5,1.0,0.0,32.32741139233486,3.0,18.0,0.1
1566,0.5,1.0,0.0,327.04388699392564,14.0,179.0,0.1
1567,0.5,1.0,0.0,91.8292528298223,7.0,49.0,0.1
1568,0.5,1.0,0.0,719.2313260632169,57.0,360.0,0.1
1569,0.5,1.0,0.0,113.7582917550782,9.0,56.0,0.1
1570,0.5,1.0,0.0,87.99505222559313,5.0,40.0,0.1
1571,0.5,1.0,0.0,49.25817285667316,3.0,25.0,0.1
1572,0.5,1.0,0.0,165.0665332311352,11.0,93.0,0.1
1573,0.5,1.0,0.0,105.05860443794089,12.0,61.0,0.1
1574,0.5,1.0,0.0,61.58744454381086,6.0,27.0,0.1
1575,0.5,1.0,0.0,57.06705040936437,6.0,25.0,0.1
1576,0.5,1.0,0.0,75.2868331961863,4.0,34.0,0.1
1577,0.5,1.0,0.0,65.33822489525045,4.0,28.0,0.1
1578,0.5,1.0,0.0,68.3828752730827,4.0,31.0,0.1
1579,0.5,1.0,0.0,166.50960612581085,15.0,86.0,0.1
1580,0.5,1.0,0.0,210.29539435411635,12.0,106.0,0.1
1581,0.5,1.0,0.0,47.28300556072868,3.0,26.0,0.1
1582,0.5,1.0,0.0,52.31573865968251,6.0,12.0,0.1
1583,0.5,1.0,0.0,37.44383839582719,5.0,18.0,0.1
1584,0.5,1.0,0.0,96.06606851771112,8.0,47.0,0.1
1585,0.5,1.0,0.0,70.66528589100173,8.0,47.0,0.1
1586,0.5,1.0,0.0,65.52200214268508,5.0,36.0,0.1
1587,0.5,1.0,0.0,192.77331253649143,9.0,91.0,0.1
1588,0.5,1.0,0.0,100.9000237470924,7.0,45.0,0.1
1589,0.5,1.0,0.0,68.91319769996508,6.0,29.0,0.1
1590,0.5,1.0,0.0,298.35826664541827,18.0,150.0,0.1
1591,0.5,1.0,0.0,74.84044412085986,3.0,32.0,0.1
1592,0.5,1.0,0.0,142.03364466937762,14.0,58.0,0.1
1593,0.5,1.0,0.0,150.1987666895703,13.0,73.0,0.1
1594,0.5,1.0,0.0,360.7385304105731,29.0,201.0,0.1
1595,0.5,1.0,0.0,80.7457218156949,7.0,36.0,0.1
1596,0.5,1.0,0.0,109.57794243517333,11.0,51.0,0.1
1597,0.5,1.0,0.0,463.3999768935399,35.0,240.0,0.1
1598,0.5,1.0,0.0,230.9981775068472,14.0,105.0,0.1
1599,0.5,1.0,0.0,453.0674562915028,33.0,236.0,0.1
1600,0.5,1.0,0.0,253.9940243157255,22.0,120.0,0.1
1601,0.5,1.0,0.0,219.2356268748924,17.0,98.0,0.1
1602,0.5,1.0,0.0,59.17586079478803,6.0,25.0,0.1
1603,0.5,1.0,0.0,375.1397830085334,38.0,174.0,0.1
1604,0.5,1.0,0.0,308.4781319917328,22.0,134.0,0.1
1605,0.5,1.0,0.0,445.7985493079535,30.0,231.0,0.1
1606,0.5,1.0,0.0,205.32285522974425,17.0,99.0,0.1
1607,0.5,1.0,0.0,56.781853954618384,7.0,16.0,0.1
1608,0.5,1.0,0.0,107.324760735417,8.0,57.0,0.1
1609,0.5,1.0,0.0,423.0932423565286,29.0,221.0,0.1
1610,0.5,1.0,0.0,38.78450627624847,4.0,20.0,0.1
1611,0.5,1.0,0.0,39.405173630377945,4.0,13.0,0.1
1612,0.5,1.0,0.0,127.1116852832232,11.0,49.0,0.1
1613,0.5,1.0,0.0,365.68435576713415,27.0,182.0,0.1
1614,0.5,1.0,0.0,51.23627100417799,3.0,25.0,0.1
1615,0.5,1.0,0.0,133.20004990427344,11.0,75.0,0.1
1616,0.5,1.0,0.0,277.86899697045106,25.0,141.0,0.1
1617,0.5,1.0,0.0,66.58897296330348,5.0,37.0,0.1
1618,0.5,1.0,0.0,289.38403515851763,21.0,149.0,0.1
1619,0.5,1.0,0.0,36.98630396176589,4.0,22.0,0.1
1620,0.5,1.0,0.0,134.8037920017475,8.0,54.0,0.1
1621,0.5,1.0,0.0,131.95385631397198,4.0,55.0,0.1
1622,0.5,1.0,0.0,222.0852741004705,12.0,109.0,0.1
1623,0.5,1.0,0.0,31.033962184268265,3.0,13.0,0.1
1624,0.5,1.0,0.0,196.93616780067163,10.0,93.0,0.1
1625,0.5,1.0,0.0,151.33347353896656,6.0,70.0,0.1
1626,0.5,1.0,0.0,21.85246241724505,3.0,8.0,0.1
1627,0.5,1.0,0.0,150.43342734162604,12.0,74.0,0.1
1628,0.5,1.0,0.0,377.0811588987284,21.0,184.0,0.1
1629,0.5,1.0,0.0,72.75759900195875,4.0,44.0,0.1
1630,0.5,1.0,0.0,83.10344567460335,5.0,46.0,0.1
1631,0.5,1.0,0.0,353.94943616418306,21.0,152.0,0.1
1632,0.5,1.0,0.0,121.504457035748,9.0,64.0,0.1
1633,0.5,1.0,0.0,127.7268978644588,7.0,64.0,0.1
1634,0.5,1.0,0.0,75.22278083235325,11.0,33.0,0.1
1635,0.5,1.0,0.0,217.748610485239,12.0,128.0,0.1
1636,0.5,1.0,0.0,109.3390682690468,10.0,53.0,0.1
1637,0.5,1.0,0.0,243.92338828577303,18.0,127.0,0.1
1638,0.5,1.0,0.0,61.85956991436312,4.0,34.0,0.1
1639,0.5,1.0,0.0,220.82469879438256,14.0,105.0,0.1
1640,0.5,1.0,0.0,80.31629930819544,8.0,43.0,0.1
1641,0.5,1.0,0.0,498.7340144350952,41.0,251.0,0.1
1642,0.5,1.0,0.0,536.5626916860112,40.0,259.0,0.1
1643,0.5,1.0,0.0,143.83662397543546,6.0,91.0,0.1
1644,0.5,1.0,0.0,150.32211453942247,10.0,77.0,0.1
1645,0.5,1.0,0.0,64.04549087593293,5.0,36.0,0.1
1646,0.5,1.0,0.0,119.90220116136328,13.0,56.0,0.1
1647,0.5,1.0,0.0,180.6133207977088,11.0,88.0,0.1
1648,0.5,1.0,0.0,99.40610462131067,9.0,51.0,0.1
1649,0.5,1.0,0.0,75.46023872527877,8.0,37.0,0.1
1650,0.5,1.0,0.0,124.88419359550586,10.0,61.0,0.1
1651,0.5,1.0,0.0,267.49281230826875,17.0,144.0,0.1
1652,0.5,1.0,0.0,293.8412504927182,27.0,163.0,0.1
1653,0.5,1.0,0.0,507.9092715159753,45.0,262.0,0.1
1654,0.5,1.0,0.0,66.65263474901157,6.0,26.0,0.1
1655,0.5,1.0,0.0,188.23308914377984,14.0,121.0,0.1
1656,0.5,1.0,0.0,74.05557581391655,6.0,36.0,0.1
1657,0.5,1.0,0.0,198.4158758737337,9.0,106.0,0.1
1658,0.5,1.0,0.0,387.3512061728485,21.0,216.0,0.1
1659,0.5,1.0,0.0,170.37561264610872,15.0,85.0,0.1
1660,0.5,1.0,0.0,62.2576454030259,5.0,27.0,0.1
1661,0.5,1.0,0.0,138.6464866889245,11.0,66.0,0.1
1662,0.5,1.0,0.0,177.67136104729866,9.0,84.0,0.1
1663,0.5,1.0,0.0,73.65443007380014,5.0,35.0,0.1
1664,0.5,1.0,0.0,105.1827156518223,7.0,60.0,0.1
1665,0.5,1.0,0.0,79.30325780436036,6.0,36.0,0.1
1666,0.5,1.0,0.0,307.4624506540192,32.0,153.0,0.1
1667,0.5,1.0,0.0,142.90573826246202,14.0,59.0,0.1
1668,0.5,1.0,0.0,293.6186321792291,27.0,117.0,0.1
