,measurement rate,finded,initial state,simulation time,total jumps,total measurements,transition rate
1669,0.5,1.0,0.0,146.6633717891017,12.0,74.0,0.1
1670,0.5,1.0,0.0,27.587908524390077,3.0,15.0,0.1
1671,0.5,1.0,0.0,541.6503076738314,33.0,282.0,0.1
1672,0.5,1.0,0.0,191.20033150868085,23.0,100.0,0.1
1673,0.5,1.0,0.0,383.494248300548,11.0,210.0,0.1
1674,0.5,1.0,0.0,398.4002516071,30.0,172.0,0.1
1675,0.5,1.0,0.0,151.14601832948406,12.0,67.0,0.1
1676,0.5,1.0,0.0,207.2285165147812,13.0,97.0,0.1
1677,0.5,1.0,0.0,157.4106561223246,11.0,71.0,0.1
1678,0.5,1.0,0.0,125.94373651049898,11.0,72.0,0.1
1679,0.5,1.0,0.0,30.31823931819516,2.0,10.0,0.1
1680,0.5,1.0,0.0,185.78557580069835,13.0,98.0,0.1
1681,0.5,1.0,0.0,239.6054313173632,17.0,125.0,0.1
1682,0.5,1.0,0.0,608.4975735454137,46.0,323.0,0.1
1683,0.5,1.0,0.0,171.23696013364943,14.0,88.0,0.1
1684,0.5,1.0,0.0,168.99956454932706,9.0,92.0,0.1
1685,0.5,1.0,0.0,90.98567985415563,11.0,50.0,0.1
1686,0.5,1.0,0.0,261.38660437444696,27.0,132.0,0.1
1687,0.5,1.0,0.0,585.0678502356013,43.0,303.0,0.1
1688,0.5,1.0,0.0,170.83789880813137,12.0,81.0,0.1
1689,0.5,1.0,0.0,86.11690820523881,4.0,50.0,0.1
1690,0.5,1.0,0.0,230.1738465350146,16.0,101.0,0.1
1691,0.5,1.0,0.0,18.117558526291397,4.0,13.0,0.1
1692,0.5,1.0,0.0,202.0320723490974,19.0,104.0,0.1
1693,0.5,1.0,0.0,42.43379931289958,5.0,20.0,0.1
1694,0.5,1.0,0.0,112.48409081457584,6.0,61.0,0.1
1695,0.5,1.0,0.0,167.03264859874872,16.0,71.0,0.1
1696,0.5,1.0,0.0,151.9395640278401,11.0,55.0,0.1
1697,0.5,1.0,0.0,47.607447389921504,5.0,26.0,0.1
1698,0.5,1.0,0.0,154.81780470876234,12.0,83.0,0.1
1699,0.5,1.0,0.0,110.5787554783233,11.0,52.0,0.1
1700,0.5,1.0,0.0,160.21777090175868,11.0,92.0,0.1
1701,0.5,1.0,0.0,119.68730012419744,11.0,58.0,0.1
1702,0.5,1.0,0.0,125.1466692819282,9.0,61.0,0.1
1703,0.5,1.0,0.0,60.20068326646387,4.0,28.0,0.1
1704,0.5,1.0,0.0,214.61403008764603,22.0,88.0,0.1
1705,0.5,1.0,0.0,168.47830827643924,10.0,83.0,0.1
1706,0.5,1.0,0.0,109.31014650065158,9.0,54.0,0.1
1707,0.5,1.0,0.0,50.28751930629136,5.0,14.0,0.1
1708,0.5,1.0,0.0,173.7149985233968,14.0,90.0,0.1
1709,0.5,1.0,0.0,143.46897456873145,13.0,60.0,0.1
1710,0.5,1.0,0.0,55.18864829087676,4.0,24.0,0.1
1711,0.5,1.0,0.0,226.12119912608875,15.0,111.0,0.1
1712,0.5,1.0,0.0,280.8520700248147,22.0,148.0,0.1
1713,0.5,1.0,0.0,112.34770279125765,11.0,68.0,0.1
1714,0.5,1.0,0.0,404.235017795426,40.0,188.0,0.1
1715,0.5,1.0,0.0,149.35683190944718,15.0,68.0,0.1
1716,0.5,1.0,0.0,68.7988274396616,5.0,34.0,0.1
1717,0.5,1.0,0.0,41.25083556528706,2.0,18.0,0.1
1718,0.5,1.0,0.0,411.0086472890243,30.0,227.0,0.1
1719,0.5,1.0,0.0,236.1009178722961,17.0,124.0,0.1
1720,0.5,1.0,0.0,273.9685678273931,27.0,170.0,0.1
1721,0.5,1.0,0.0,277.2361438389587,19.0,142.0,0.1
1722,0.5,1.0,0.0,251.6260319152616,14.0,121.0,0.1
1723,0.5,1.0,0.0,152.90250423556895,14.0,83.0,0.1
1724,0.5,1.0,0.0,56.01001458910004,4.0,24.0,0.1
1725,0.5,1.0,0.0,246.34677576934016,20.0,140.0,0.1
1726,0.5,1.0,0.0,18.67859252743079,1.0,3.0,0.1
1727,0.5,1.0,0.0,98.84111163441963,4.0,51.0,0.1
1728,0.5,1.0,0.0,371.5800264205428,19.0,195.0,0.1
1729,0.5,1.0,0.0,52.65299943790568,5.0,24.0,0.1
1730,0.5,1.0,0.0,25.41848444329541,4.0,11.0,0.1
1731,0.5,1.0,0.0,235.5182712603223,19.0,120.0,0.1
1732,0.5,1.0,0.0,247.1422829564157,18.0,137.0,0.1
1733,0.5,1.0,0.0,95.00323551915348,5.0,57.0,0.1
1734,0.5,1.0,0.0,80.6208233768226,4.0,40.0,0.1
1735,0.5,1.0,0.0,457.7816455373496,36.0,207.0,0.1
1736,0.5,1.0,0.0,71.40374964492291,7.0,42.0,0.1
1737,0.5,1.0,0.0,190.3299363927377,14.0,89.0,0.1
1738,0.5,1.0,0.0,100.6707507448948,7.0,48.0,0.1
1739,0.5,1.0,0.0,329.56959336056684,25.0,182.0,0.1
1740,0.5,1.0,0.0,165.09145968130332,15.0,78.0,0.1
1741,0.5,1.0,0.0,132.51077485190464,8.0,64.0,0.1
1742,0.5,1.0,0.0,151.77391875795254,12.0,95.0,0.1
1743,0.5,1.0,0.0,86.1969818453653,3.0,49.0,0.1
1744,0.5,1.0,0.0,37.33923348706088,3.0,18.0,0.1
1745,0.5,1.0,0.0,771.3248383496177,47.0,434.0,0.1
1746,0.5,1.0,0.0,135.59416508713588,8.0,79.0,0.1
1747,0.5,1.0,0.0,331.30615654468966,21.0,163.0,0.1
1748,0.5,1.0,0.0,385.9187030621444,25.0,197.0,0.1
1749,0.5,1.0,0.0,90.71154230904108,8.0,42.0,0.1
1750,0.5,1.0,0.0,853.2464818495172,57.0,436.0,0.1
1751,0.5,1.0,0.0,129.9077059491738,9.0,65.0,0.1
1752,0.5,1.0,0.0,82.01253532305498,7.0,49.0,0.1
1753,0.5,1.0,0.0,108.90001836801792,8.0,67.0,0.1
1754,0.5,1.0,0.0,180.17131851087532,17.0,95.0,0.1
1755,0.5,1.0,0.0,709.4713579833417,53.0,368.0,0.1
1756,0.5,1.0,0.0,108.77660625962328,8.0,50.0,0.1
1757,0.5,1.0,0.0,718.7113132827141,51.0,376.0,0.1
1758,0.5,1.0,0.0,53.536351264787534,6.0,28.0,0.1
1759,0.5,1.0,0.0,81.34641364560309,8.0,37.0,0.1
1760,0.5,1.0,0.0,30.924321865339284,3.0,15.0,0.1
1761,0.5,1.0,0.0,111.96131683163424,7.0,52.0,0.1
1762,0.5,1.0,0.0,202.6897051105165,18.0,110.0,0.1
1763,0.5,1.0,0.0,309.74575657222243,29.0,162.0,0.1
1764,0.5,1.0,0.0,71.47637163412992,6.0,35.0,0.1
1765,0.5,1.0,0.0,116.66057182009811,11.0,67.0,0.1
1766,0.5,1.0,0.0,767.0680718386689,45.0,402.0,0.1
1767,0.5,1.0,0.0,44.08053875377311,3.0,21.0,0.1
1768,0.5,1.0,0.0,124.8897858713416,10.0,63.0,0.1
1769,0.5,1.0,0.0,61.14628951704954,6.0,30.0,0.1
1770,0.5,1.0,0.0,216.34788802034592,18.0,118.0,0.1
1771,0.5,1.0,0.0,375.5840327360694,30.0,186.0,0.1
1772,0.5,1.0,0.0,428.66700009731227,30.0,190.0,0.1
1773,0.5,1.0,0.0,221.1122341579949,16.0,111.0,0.1
1774,0.5,1.0,0.0,80.51061872588937,8.0,34.0,0.1
1775,0.5,1.0,0.0,243.89606425202587,16.0,130.0,0.1
1776,0.5,1.0,0.0,208.6968565265851,14.0,122.0,0.1
1777,0.5,1.0,0.0,97.40624956006025,2.0,53.0,0.1
1778,0.5,1.0,0.0,214.0065972358072,22.0,118.0,0.1
1779,0.5,1.0,0.0,242.1555681391445,20.0,132.0,0.1
1780,0.5,1.0,0.0,98.72352367924957,10.0,51.0,0.1
1781,0.5,1.0,0.0,220.4342267375383,17.0,119.0,0.1
1782,0.5,1.0,0.0,93.7569846836689,8.0,36.0,0.1
1783,0.5,1.0,0.0,117.44464258608808,13.0,49.0,0.1
1784,0.5,1.0,0.0,123.63938549163986,9.0,68.0,0.1
1785,0.5,1.0,0.0,139.18127775547887,11.0,66.0,0.1
1786,0.5,1.0,0.0,162.38059608847098,9.0,91.0,0.1
1787,0.5,1.0,0.0,198.82649783391705,17.0,87.0,0.1
1788,0.5,1.0,0.0,315.5442090786371,26.0,156.0,0.1
1789,0.5,1.0,0.0,229.9404324750836,21.0,127.0,0.1
1790,0.5,1.0,0.0,425.7857892370774,37.0,202.0,0.1
1791,0.5,1.0,0.0,198.54142895139333,18.0,91.0,0.1
1792,0.5,1.0,0.0,34.16299472079812,4.0,16.0,0.1
1793,0.5,1.0,0.0,251.8845905897612,22.0,122.0,0.1
1794,0.5,1.0,0.0,104.23979910347488,6.0,45.0,0.1
1795,0.5,1.0,0.0,120.9414171923765,8.0,58.0,0.1
1796,0.5,1.0,0.0,130.88170591331829,13.0,73.0,0.1
1797,0.5,1.0,0.0,77.38671739179172,9.0,38.0,0.1
1798,0.5,1.0,0.0,36.64240267717115,4.0,17.0,0.1
1799,0.5,1.0,0.0,229.11762605479143,17.0,101.0,0.1
1800,0.5,1.0,0.0,209.8682807362333,12.0,118.0,0.1
1801,0.5,1.0,0.0,139.02395825596258,12.0,63.0,0.1
1802,0.5,1.0,0.0,141.54310859857213,11.0,83.0,0.1
1803,0.5,1.0,0.0,137.92568087969343,11.0,65.0,0.1
1804,0.5,1.0,0.0,75.16992215383048,4.0,40.0,0.1
1805,0.5,1.0,0.0,286.75640831253367,20.0,137.0,0.1
1806,0.5,1.0,0.0,136.27950118971634,8.0,84.0,0.1
1807,0.5,1.0,0.0,48.837173209291926,4.0,22.0,0.1
1808,0.5,1.0,0.0,195.2371054914743,14.0,103.0,0.1
1809,0.5,1.0,0.0,98.78779975667528,6.0,45.0,0.1
1810,0.5,1.0,0.0,32.596738690083214,5.0,11.0,0.1
1811,0.5,1.0,0.0,69.71782720123835,8.0,37.0,0.1
1812,0.5,1.0,0.0,246.129879842628,18.0,126.0,0.1
1813,0.5,1.0,0.0,24.167992927718277,5.0,13.0,0.1
1814,0.5,1.0,0.0,461.46836510959184,27.0,225.0,0.1
1815,0.5,1.0,0.0,287.1277722432933,13.0,168.0,0.1
1816,0.5,1.0,0.0,128.74353545565435,11.0,65.0,0.1
1817,0.5,1.0,0.0,53.13910289280423,3.0,31.0,0.1
1818,0.5,1.0,0.0,256.54381667523785,16.0,118.0,0.1
1819,0.5,1.0,0.0,107.35928271188033,10.0,53.0,0.1
1820,0.5,1.0,0.0,205.1089313953128,12.0,98.0,0.1
1821,0.5,1.0,0.0,54.170354357430455,5.0,27.0,0.1
1822,0.5,1.0,0.0,31.483851219803785,2.0,10.0,0.1
1823,0.5,1.0,0.0,73.44358602939607,4.0,44.0,0.1
1824,0.5,1.0,0.0,108.01273665454208,8.0,46.0,0.1
1825,0.5,1.0,0.0,24.219946890708236,3.0,13.0,0.1
1826,0.5,1.0,0.0,113.54280861992125,9.0,51.0,0.1
1827,0.5,1.0,0.0,185.4428515390996,12.0,67.0,0.1
1828,0.5,1.0,0.0,41.982617518762886,4.0,15.0,0.1
1829,0.5,1.0,0.0,130.91566967322734,11.0,55.0,0.1
1830,0.5,1.0,0.0,74.46635135689047,8.0,41.0,0.1
1831,0.5,1.0,0.0,201.40360991431967,12.0,99.0,0.1
1832,0.5,1.0,0.0,339.52227621615623,25.0,157.0,0.1
1833,0.5,1.0,0.0,292.2543599068046,18.0,142.0,0.1
1834,0.5,1.0,0.0,274.2195315161324,21.0,144.0,0.1
1835,0.5,1.0,0.0,58.16459874590871,6.0,33.0,0.1
1836,0.5,1.0,0.0,227.49302100484465,16.0,99.0,0.1
1837,0.5,1.0,0.0,68.88311309246195,3.0,41.0,0.1
1838,0.5,1.0,0.0,203.69459182221308,19.0,106.0,0.1
1839,0.5,1.0,0.0,31.135635732504763,5.0,10.0,0.1
1840,0.5,1.0,0.0,122.43923419383184,7.0,70.0,0.1
1841,0.5,1.0,0.0,281.2387094533865,21.0,135.0,0.1
1842,0.5,1.0,0.0,176.76983440376986,11.0,92.0,0.1
1843,0.5,1.0,0.0,91.0187944075724,7.0,47.0,0.1
1844,0.5,1.0,0.0,54.16722748138742,6.0,20.0,0.1
1845,0.5,1.0,0.0,71.29363016881848,4.0,38.0,0.1
1846,0.5,1.0,0.0,85.56243145190703,7.0,39.0,0.1
1847,0.5,1.0,0.0,28.071333237614397,4.0,11.0,0.1
1848,0.5,1.0,0.0,69.97943994170245,6.0,39.0,0.1
1849,0.5,1.0,0.0,71.4060430881306,3.0,33.0,0.1
1850,0.5,1.0,0.0,336.52839173198487,29.0,159.0,0.1
1851,0.5,1.0,0.0,105.4427878063928,7.0,47.0,0.1
1852,0.5,1.0,0.0,437.9123706082999,44.0,242.0,0.1
1853,0.5,1.0,0.0,82.69242402845528,8.0,49.0,0.1
1854,0.5,1.0,0.0,163.09659468677071,11.0,82.0,0.1
1855,0.5,1.0,0.0,320.8349629806405,18.0,165.0,0.1
1856,0.5,1.0,0.0,197.5525912228736,14.0,95.0,0.1
1857,0.5,1.0,0.0,69.11740111327853,8.0,41.0,0.1
1858,0.5,1.0,0.0,149.83388707493668,15.0,62.0,0.1
1859,0.5,1.0,0.0,54.35462304094066,3.0,19.0,0.1
1860,0.5,1.0,0.0,167.6707271463115,10.0,94.0,0.1
1861,0.5,1.0,0.0,58.96701343949339,6.0,24.0,0.1
1862,0.5,1.0,0.0,420.7622949767237,34.0,202.0,0.1
1863,0.5,1.0,0.0,191.07666270960132,17.0,80.0,0.1
1864,0.5,1.0,0.0,119.8045600029106,12.0,46.0,0.1
1865,0.5,1.0,0.0,85.5482726846207,8.0,41.0,0.1
1866,0.5,1.0,0.0,182.12297616433327,12.0,95.0,0.1
1867,0.5,1.0,0.0,141.45036834767987,4.0,74.0,0.1
1868,0.5,1.0,0.0,52.48275880921171,4.0,30.0,0.1
1869,0.5,1.0,0.0,77.32639937951276,10.0,47.0,0.1
1870,0.5,1.0,0.0,363.4044980016803,29.0,196.0,0.1
1871,0.5,1.0,0.0,83.14708753132871,7.0,42.0,0.1
1872,0.5,1.0,0.0,166.41064072353984,12.0,69.0,0.1
1873,0.5,1.0,0.0,128.13056309770633,7.0,75.0,0.1
1874,0.5,1.0,0.0,222.0381004507532,20.0,112.0,0.1
1875,0.5,1.0,0.0,640.6461406683931,50.0,343.0,0.1
1876,0.5,1.0,0.0,105.29388218257156,6.0,55.0,0.1
1877,0.5,1.0,0.0,200.46829849851483,17.0,83.0,0.1
1878,0.5,1.0,0.0,114.69591537880596,11.0,57.0,0.1
1879,0.5,1.0,0.0,228.09357882165867,19.0,103.0,0.1
1880,0.5,1.0,0.0,80.59067901020664,7.0,39.0,0.1
1881,0.5,1.0,0.0,181.1843628408897,13.0,99.0,0.1
1882,0.5,1.0,0.0,401.53324442296304,31.0,208.0,0.1
1883,0.5,1.0,0.0,47.91620382323904,5.0,25.0,0.1
1884,0.5,1.0,0.0,127.7404827508075,11.0,72.0,0.1
1885,0.5,1.0,0.0,70.13650022444922,4.0,32.0,0.1
1886,0.5,1.0,0.0,63.68353909326832,7.0,33.0,0.1
1887,0.5,1.0,0.0,110.57350697430132,8.0,49.0,0.1
1888,0.5,1.0,0.0,318.5661298895712,24.0,164.0,0.1
1889,0.5,1.0,0.0,97.92947160090831,8.0,39.0,0.1
1890,0.5,1.0,0.0,52.60671603682682,4.0,21.0,0.1
1891,0.5,1.0,0.0,74.22174544078855,8.0,38.0,0.1
1892,0.5,1.0,0.0,74.73751172218444,6.0,32.0,0.1
1893,0.5,1.0,0.0,289.4978068021311,31.0,126.0,0.1
1894,0.5,1.0,0.0,70.01410938687958,5.0,28.0,0.1
1895,0.5,1.0,0.0,213.2011991074368,13.0,112.0,0.1
1896,0.5,1.0,0.0,57.02762421897627,5.0,25.0,0.1
1897,0.5,1.0,0.0,64.7568516020672,5.0,29.0,0.1
1898,0.5,1.0,0.0,114.70694296650156,5.0,42.0,0.1
1899,0.5,1.0,0.0,152.74558121803355,16.0,87.0,0.1
1900,0.5,1.0,0.0,292.0377057983292,28.0,147.0,0.1
1901,0.5,1.0,0.0,206.60420041416577,13.0,81.0,0.1
1902,0.5,1.0,0.0,148.36999351946417,8.0,77.0,0.1
1903,0.5,1.0,0.0,164.2247533738225,8.0,88.0,0.1
1904,0.5,1.0,0.0,57.04593349409221,3.0,28.0,0.1
1905,0.5,1.0,0.0,38.01856547264537,4.0,22.0,0.1
1906,0.5,1.0,0.0,37.44031839467658,5.0,16.0,0.1
1907,0.5,1.0,0.0,138.85066605328956,12.0,58.0,0.1
1908,0.5,1.0,0.0,174.76369502504105,18.0,79.0,0.1
1909,0.5,1.0,0.0,485.5755080918528,38.0,244.0,0.1
1910,0.5,1.0,0.0,146.12287531412952,7.0,73.0,0.1
1911,0.5,1.0,0.0,66.73364748363251,6.0,27.0,0.1
1912,0.5,1.0,0.0,727.0417371858846,46.0,370.0,0.1
1913,0.5,1.0,0.0,67.59224368185708,5.0,27.0,0.1
1914,0.5,1.0,0.0,88.73630126918856,5.0,46.0,0.1
1915,0.5,1.0,0.0,131.9434834697332,8.0,76.0,0.1
1916,0.5,1.0,0.0,92.88592209453972,5.0,41.0,0.1
1917,0.5,1.0,0.0,233.3243594778506,13.0,112.0,0.1
1918,0.5,1.0,0.0,303.60493138229225,26.0,137.0,0.1
1919,0.5,1.0,0.0,175.38307000696255,14.0,77.0,0.1
1920,0.5,1.0,0.0,160.7654160608345,12.0,73.0,0.1
1921,0.5,1.0,0.0,66.93643918511768,6.0,27.0,0.1
1922,0.5,1.0,0.0,144.8872135327212,11.0,70.0,0.1
1923,0.5,1.0,0.0,21.854824079420947,4.0,13.0,0.1
1924,0.5,1.0,0.0,402.3689588505948,37.0,188.0,0.1
1925,0.5,1.0,0.0,239.3988913605969,15.0,107.0,0.1
1926,0.5,1.0,0.0,39.68419274739761,3.0,15.0,0.1
1927,0.5,1.0,0.0,204.5912000046161,16.0,119.0,0.1
1928,0.5,1.0,0.0,49.60134016551254,6.0,25.0,0.1
1929,0.5,1.0,0.0,125.82195123137056,11.0,63.0,0.1
1930,0.5,1.0,0.0,116.5648797589068,9.0,57.0,0.1
1931,0.5,1.0,0.0,61.70930097809449,6.0,29.0,0.1
1932,0.5,1.0,0.0,205.69088620709,17.0,93.0,0.1
1933,0.5,1.0,0.0,231.5036051337921,16.0,104.0,0.1
1934,0.5,1.0,0.0,432.1689203862243,36.0,222.0,0.1
1935,0.5,1.0,0.0,133.18021123072867,8.0,73.0,0.1
1936,0.5,1.0,0.0,226.6536766068376,19.0,113.0,0.1
1937,0.5,1.0,0.0,70.86119509327781,8.0,38.0,0.1
1938,0.5,1.0,0.0,270.31984346278733,26.0,135.0,0.1
1939,0.5,1.0,0.0,102.40561475971325,6.0,57.0,0.1
1940,0.5,1.0,0.0,135.3052641621127,11.0,82.0,0.1
1941,0.5,1.0,0.0,89.07381188118661,11.0,32.0,0.1
1942,0.5,1.0,0.0,167.84017529287908,14.0,85.0,0.1
1943,0.5,1.0,0.0,141.1199516527393,13.0,58.0,0.1
1944,0.5,1.0,0.0,160.1061584651475,10.0,83.0,0.1
1945,0.5,1.0,0.0,66.10841058042378,9.0,41.0,0.1
1946,0.5,1.0,0.0,187.470655947914,13.0,97.0,0.1
1947,0.5,1.0,0.0,496.1504623658593,31.0,233.0,0.1
1948,0.5,1.0,0.0,83.29101798008202,7.0,43.0,0.1
1949,0.5,1.0,0.0,48.70668454192148,5.0,20.0,0.1
1950,0.5,1.0,0.0,29.61824914927854,3.0,13.0,0.1
1951,0.5,1.0,0.0,185.64993772993677,11.0,88.0,0.1
1952,0.5,1.0,0.0,102.74257622956814,10.0,50.0,0.1
1953,0.5,1.0,0.0,171.30143119465245,15.0,75.0,0.1
1954,0.5,1.0,0.0,99.67947771348786,9.0,58.0,0.1
1955,0.5,1.0,0.0,461.0640376755858,23.0,221.0,0.1
1956,0.5,1.0,0.0,32.460847765006484,3.0,17.0,0.1
1957,0.5,1.0,0.0,126.06345096885994,11.0,60.0,0.1
1958,0.5,1.0,0.0,77.70281217767348,4.0,35.0,0.1
1959,0.5,1.0,0.0,38.69398001152114,3.0,20.0,0.1
1960,0.5,1.0,0.0,231.0701681319541,15.0,109.0,0.1
1961,0.5,1.0,0.0,83.10679613072476,5.0,38.0,0.1
1962,0.5,1.0,0.0,267.9980339051686,14.0,119.0,0.1
1963,0.5,1.0,0.0,137.5747242496661,8.0,76.0,0.1
1964,0.5,1.0,0.0,139.74795395373238,11.0,63.0,0.1
1965,0.5,1.0,0.0,87.18697370354253,9.0,34.0,0.1
1966,0.5,1.0,0.0,71.10820809875223,6.0,25.0,0.1
1967,0.5,1.0,0.0,95.14964233172022,4.0,52.0,0.1
1968,0.5,1.0,0.0,58.88959847684208,7.0,26.0,0.1
1969,0.5,1.0,0.0,217.27076782108767,17.0,117.0,0.1
1970,0.5,1.0,0.0,162.98574350351117,13.0,85.0,0.1
1971,0.5,1.0,0.0,35.495929630476034,4.0,10.0,0.1
1972,0.5,1.0,0.0,280.1037861464676,19.0,138.0,0.1
1973,0.5,1.0,0.0,139.31172590422028,13.0,64.0,0.1
1974,0.5,1.0,0.0,278.45618178993624,16.0,145.0,0.1
1975,0.5,1.0,0.0,52.44485618513293,2.0,26.0,0.1
1976,0.5,1.0,0.0,65.01984620747957,6.0,38.0,0.1
1977,0.5,1.0,0.0,433.661208896032,40.0,208.0,0.1
1978,0.5,1.0,0.0,326.52200842588053,25.0,154.0,0.1
1979,0.5,1.0,0.0,117.22129194523336,7.0,57.0,0.1
1980,0.5,1.0,0.0,43.42421007026265,4.0,25.0,0.1
1981,0.5,1.0,0.0,174.39342400663875,10.0,94.0,0.1
1982,0.5,1.0,0.0,203.79449781392128,14.0,107.0,0.1
1983,0.5,1.0,0.0,163.01133535178317,13.0,76.0,0.1
1984,0.5,1.0,0.0,287.193857198172,22.0,149.0,0.1
1985,0.5,1.0,0.0,252.3462194519585,15.0,133.0,0.1
1986,0.5,1.0,0.0,118.40498029803852,11.0,60.0,0.1
1987,0.5,1.0,0.0,73.69217884843631,12.0,45.0,0.1
1988,0.5,1.0,0.0,322.7532347261854,23.0,169.0,0.1
1989,0.5,1.0,0.0,45.61368695120413,3.0,33.0,0.1
1990,0.5,1.0,0.0,110.12447460537244,6.0,47.0,0.1
1991,0.5,1.0,0.0,362.950595935318,26.0,204.0,0.1
1992,0.5,1.0,0.0,102.2494298726632,13.0,49.0,0.1
1993,0.5,1.0,0.0,200.51046336790407,17.0,94.0,0.1
1994,0.5,1.0,0.0,70.1730811523491,4.0,31.0,0.1
1995,0.5,1.0,0.0,140.670156464429,13.0,80.0,0.1
1996,0.5,1.0,0.0,271.2327735885316,21.0,133.0,0.1
1997,0.5,1.0,0.0,406.1500391665557,31.0,185.0,0.1
1998,0.5,1.0,0.0,105.3509279340714,11.0,57.0,0.1
1999,0.5,1.0,0.0,440.5331119489239,39.0,212.0,0.1
